-9.35813,3.76523,3.8082
-9.11601,3.81266,3.85523
-8.87554,3.86414,3.90521
-8.63695,3.9193,3.95768
-8.39712,3.97065,4.00731
-8.15637,4.03801,4.05632
-7.91065,4.0841,4.08795
-7.6521,4.06936,4.08025
-7.38861,4.03464,4.05827
-7.14023,4.03809,4.07654
-6.91015,4.11391,4.14138
-6.70146,4.24817,4.25611
-6.46671,4.29668,4.3023
-6.2186,4.33136,4.32718
-5.97322,4.37355,4.35921
-5.72345,4.40083,4.37752
-5.47506,4.43306,4.40061
-5.22594,4.46486,4.43725
-4.97467,4.48395,4.46154
-4.72252,4.50185,4.48484
-4.46927,4.51009,4.49846
-4.21515,4.51596,4.50539
-3.96013,4.51032,4.49978
-3.70514,4.51073,4.50126
-3.45016,4.51147,4.50319
-3.18919,4.52707,4.51228
-2.92839,4.54583,4.52564
-2.66716,4.55932,4.52909
-2.40604,4.57589,4.53775
-2.13957,4.57433,4.5459
-1.87422,4.56029,4.53198
-1.60866,4.54655,4.51942
-1.34126,4.54157,4.51915
-1.10564,4.45184,4.43315
-0.86424,4.38422,4.37047
-0.59657,4.40093,4.37719
-0.34779,4.35891,4.33987
-0.10956,4.29314,4.29057
0.12571,4.2185,4.23602
0.35882,4.13803,4.18016
0.60945,4.10753,4.14883
0.85496,4.05726,4.07845
1.08598,3.96311,3.99236
1.32838,3.90303,3.91921
1.57436,3.8562,3.84972
1.82508,3.81126,3.81642
2.0784,3.77855,3.78618
2.33354,3.75847,3.75944
2.58681,3.72558,3.72951
2.85173,3.70235,3.71532
3.11636,3.67628,3.7004
3.38195,3.65795,3.68753
3.64812,3.65422,3.67896
3.91108,3.65688,3.68647
4.17397,3.66456,3.69584
4.43665,3.67894,3.70721
4.69863,3.70222,3.72325
4.93241,3.70952,3.73821
5.16368,3.73687,3.76873
5.39288,3.78034,3.81327
5.62363,3.80369,3.8402
5.86605,3.81023,3.84478
6.10869,3.78401,3.82087
6.35091,3.75637,3.79235
6.59352,3.7332,3.7685
-9.48553,3.66248,3.86549
-9.24343,3.72057,3.92685
-9.0023,3.77101,3.97586
-8.7651,3.83084,4.03235
-8.51604,3.84191,4.05014
-8.27295,3.92976,4.12941
-8.03184,3.99236,4.17486
-7.78324,4.03393,4.20037
-7.51814,4.00009,4.17691
-7.26565,3.98443,4.19356
-7.01857,4.02211,4.23623
-6.796,4.11453,4.316
-6.55349,4.19362,4.38663
-6.29047,4.22169,4.4216
-6.04601,4.26583,4.45594
-5.79785,4.29898,4.47967
-5.54706,4.32994,4.50056
-5.29093,4.35,4.53176
-5.04138,4.37955,4.56654
-4.78855,4.38962,4.58139
-4.52345,4.40006,4.58921
-4.25703,4.38147,4.5806
-4.00273,4.39509,4.59641
-3.74811,4.39694,4.59945
-3.48474,4.39687,4.59382
-3.21291,4.39961,4.59604
-2.95102,4.42066,4.61174
-2.68778,4.43068,4.61145
-2.41985,4.44851,4.61444
-2.15399,4.4458,4.62098
-1.88614,4.44006,4.61945
-1.61902,4.43834,4.623
-1.35618,4.42204,4.6087
-1.10501,4.37249,4.56217
-0.86351,4.31305,4.50767
-0.60365,4.31848,4.50673
-0.34453,4.24972,4.43476
-0.10092,4.20376,4.39892
0.14291,4.15383,4.36011
0.37582,4.0678,4.29978
0.63175,4.00529,4.23916
0.90432,3.97486,4.18669
1.14582,3.90726,4.11144
1.39131,3.85617,4.04073
1.63235,3.81832,3.98121
1.8855,3.75344,3.94465
2.14191,3.7364,3.91845
2.3979,3.72,3.89289
2.65884,3.68661,3.85592
2.92649,3.66995,3.84419
3.19032,3.63945,3.82827
3.4568,3.62862,3.81786
3.7317,3.6275,3.80363
3.97424,3.62785,3.80271
4.23716,3.62822,3.80962
4.49905,3.63856,3.81929
4.77362,3.65616,3.82576
5.03078,3.65363,3.84516
5.26482,3.68552,3.87905
5.50064,3.70931,3.90813
5.7388,3.73639,3.92933
5.9934,3.72954,3.93016
6.23604,3.69877,3.90041
6.481,3.67171,3.87357
6.72811,3.65132,3.84729
-9.61233,3.55799,3.92157
-9.36979,3.61546,3.98211
-9.12992,3.68012,4.0483
-8.89741,3.74069,4.10713
-8.64747,3.75467,4.127
-8.38934,3.79111,4.16285
-8.14792,3.88013,4.24386
-7.90406,3.94632,4.28729
-7.64863,3.96915,4.29782
-7.38516,3.93928,4.30823
-7.13208,3.95237,4.34498
-6.88356,4.01286,4.39995
-6.63603,4.07726,4.45823
-6.37846,4.12189,4.50969
-6.11607,4.14974,4.54459
-5.86793,4.18915,4.57348
-5.61789,4.22122,4.59473
-5.36241,4.24376,4.62868
-5.10665,4.26473,4.66091
-4.84263,4.28105,4.67464
-4.57705,4.28285,4.67207
-4.31161,4.28902,4.6917
-4.04528,4.27937,4.69249
-3.78202,4.27368,4.67931
-3.5192,4.27965,4.68103
-3.24644,4.28802,4.69016
-2.97371,4.29737,4.70068
-2.70361,4.30589,4.69058
-2.43382,4.32656,4.70212
-2.16623,4.32476,4.70795
-1.89883,4.31405,4.69747
-1.63425,4.31316,4.70472
-1.37036,4.30636,4.70319
-1.11433,4.28563,4.68767
-0.8624,4.2437,4.64682
-0.59338,4.21864,4.60913
-0.32892,4.17744,4.55628
-0.08464,4.13256,4.52007
0.15852,4.08429,4.48129
0.41006,4.00429,4.40995
0.66421,3.93231,4.34355
0.93937,3.90664,4.29426
1.20437,3.84684,4.22896
1.44496,3.80296,4.16738
1.68826,3.77077,4.10992
1.94269,3.70793,4.0732
2.20498,3.69151,4.05001
2.46805,3.67092,4.01653
2.7315,3.6531,3.98382
2.9986,3.63679,3.97251
3.26487,3.61137,3.95856
3.53985,3.59671,3.94051
3.81478,3.58135,3.92226
4.05748,3.57791,3.91927
4.30045,3.58647,3.9209
4.57525,3.59404,3.92139
4.8503,3.59354,3.91737
5.10875,3.60859,3.94728
5.36838,3.60178,3.96105
5.61117,3.63611,3.99037
5.85398,3.66887,4.01824
6.10913,3.65055,4.00907
6.36314,3.60951,3.97592
6.61256,3.58833,3.94938
6.86132,3.56308,3.918
-9.73663,3.44855,3.97368
-9.49647,3.51113,4.03876
-9.25756,3.56745,4.09862
-9.01754,3.62088,4.1585
-8.78814,3.69072,4.22294
-8.52167,3.69803,4.23247
-8.27441,3.78807,4.31419
-8.01585,3.83881,4.35837
-7.7673,3.88461,4.38588
-7.5129,3.89434,4.42148
-7.23954,3.89217,4.44594
-6.9761,3.93692,4.50361
-6.72035,3.96428,4.53335
-6.46509,4.01815,4.59455
-6.19813,4.03467,4.61662
-5.93496,4.0663,4.65352
-5.68436,4.09282,4.66817
-5.43275,4.1318,4.72063
-5.16634,4.16115,4.755
-4.89747,4.17592,4.77247
-4.63124,4.1772,4.76839
-4.36552,4.17832,4.78235
-4.09088,4.16823,4.77626
-3.81649,4.1614,4.77312
-3.55371,4.16068,4.76639
-3.28109,4.16667,4.77176
-2.99739,4.17618,4.77297
-2.71183,4.14691,4.70821
-2.44711,4.18794,4.75346
-2.18334,4.19958,4.78428
-1.91401,4.1965,4.78832
-1.64758,4.18825,4.78628
-1.38475,4.18251,4.78728
-1.12905,4.16937,4.78109
-0.85687,4.1475,4.74903
-0.58668,4.11394,4.70463
-0.31823,4.09023,4.66909
-0.07746,4.0341,4.62279
0.1858,3.99503,4.57741
0.44147,3.92987,4.51441
0.70071,3.87262,4.45745
0.97144,3.83808,4.40353
1.2356,3.79161,4.3475
1.49865,3.74291,4.2913
1.74241,3.71451,4.23583
1.99877,3.66532,4.20262
2.26984,3.64817,4.17276
2.53944,3.62348,4.14026
2.80346,3.6139,4.11038
3.06853,3.58586,4.09528
3.34672,3.5782,4.07898
3.6235,3.56114,4.06077
3.89812,3.54541,4.0425
4.14167,3.53756,4.03828
4.39665,3.55377,4.03405
4.6516,3.53645,4.01532
4.92654,3.53591,4.01226
5.18298,3.54094,4.03388
5.45613,3.53903,4.04176
5.72935,3.58178,4.08897
5.96918,3.58855,4.09398
6.22362,3.55902,4.07338
6.4843,3.52867,4.04463
6.74381,3.49823,4.01425
6.99174,3.46529,3.97339
-9.8594,3.33479,4.02267
-9.63365,3.42439,4.11076
-9.39241,3.47344,4.16548
-9.14647,3.51365,4.21207
-8.91374,3.58748,4.28725
-8.65315,3.62916,4.32488
-8.39724,3.68373,4.3734
-8.14037,3.73663,4.42055
-7.88153,3.78247,4.46211
-7.61461,3.80819,4.50589
-7.34306,3.8145,4.53535
-7.07356,3.83129,4.57101
-6.80712,3.86076,4.61812
-6.54835,3.90774,4.67219
-6.28299,3.92931,4.69873
-6.01873,3.95545,4.72996
-5.75608,3.98793,4.76853
-5.48844,4.00864,4.79169
-5.22477,4.04925,4.83938
-4.95544,4.06243,4.85482
-4.68509,4.06682,4.85885
-4.41083,4.06474,4.863
-4.13664,4.06464,4.86987
-3.86243,4.05214,4.85935
-3.5883,4.03697,4.84492
-3.30495,4.04026,4.83574
-3.02108,4.05578,4.84656
-2.74007,3.9993,4.73352
-2.45988,4.03299,4.77419
-2.19496,4.07429,4.85771
-1.92979,4.06517,4.8563
-1.66446,4.06414,4.86764
-1.39926,4.05748,4.86963
-1.12764,4.03884,4.84191
-0.85455,4.03452,4.8334
-0.58642,3.99687,4.78531
-0.31205,3.98796,4.76786
-0.05563,3.92483,4.69935
0.21391,3.90844,4.67545
0.47254,3.85054,4.61614
0.7351,3.80612,4.56718
